Search_Tgt,Target_name,RA(J2000),Dec(J2000),NAIF_ID,Instrument/Mode,AORKEY,AOR_label,reqbegintime,reqendtime,progid,PI
GRB060912B,10.08478GLIMPSE,271.088585,-19.74488,,IRAC Map,14349056,l010.08478+00.96476.20050927,2005-09-22 09:55:49,2005-09-22 10:00:01,20201,"Churchwell, Ed"
GRB060912B,9.93938GLIMPSE,271.249985,-19.997042,,IRAC Map,14319104,l009.93938+00.70885.20050407,2006-04-29 06:30:53,2006-04-29 06:39:54,20201,"Churchwell, Ed"
GRB060912B,10.07508GLIMPSE,271.095288,-19.759560999999998,,IRAC Map,14319360,l010.07508+00.95206.20050407,2006-04-29 06:40:48,2006-04-29 06:43:57,20201,"Churchwell, Ed"
GRB060912,GRB060912A,5.284,20.971611,,IRAC Map PC,46310656,GRB060912A,2013-09-11 16:46:15,2013-09-11 17:35:56,90062,"Perley, Daniel A"
GRB060908,GRB060908,31.82625,0.341944,,IRAC Map,23491840,GRB060908 -IRAC,2007-09-08 09:11:59,2007-09-08 10:18:04,40599,"Chary, Ranga-Ram"
GRB060908,SPIES-2746,31.944,0.008333,,IRAC Map PC,46950400,IRACPC-SPIES-2746,2013-10-27 01:14:32,2013-10-27 06:26:30,90045,"Richards, Gordon T"
GRB060908,SPIES-2759,31.996,-0.008333,,IRAC Map PC,46946048,IRACPC-SPIES-2759,2013-10-27 11:23:55,2013-10-27 16:35:58,90045,"Richards, Gordon T"
GRB060906,GRB060906,40.75375,30.361694,,IRAC Map,23491584,GRB060906 -IRAC,2007-09-13 21:31:01,2007-09-13 23:48:11,40599,"Chary, Ranga-Ram"
GRB060904,GRB060904A,237.72875,44.9855,,IRAC Map,23808768,IRAC z6 - GRB060904A,2008-03-10 12:27:31,2008-03-10 16:05:54,40598,"Jones, Christine A"
GRB060814,GRB060814A,221.337917,20.585832999999997,,IRAC Map PC,39913216,IRAC-060814A,2010-08-09 07:18:57,2010-08-09 07:55:06,70036,"Perley, Daniel A"
GRB060807,GRB060807,252.51083300000002,31.591860999999998,,IRAC Map PC,39913472,IRAC-060807,2010-08-18 03:41:25,2010-08-18 04:43:04,70036,"Perley, Daniel A"
GRB060805,GRB060805A,220.931125,12.586444,,IRAC Map PC,47082752,GRB060805A,2013-04-11 19:47:53,2013-04-11 20:32:08,90062,"Perley, Daniel A"
GRB060729,GRB060729,95.382458,-62.370222,,IRAC Map PC,46310912,GRB060729,2013-02-14 21:32:39,2013-02-14 22:01:50,90062,"Perley, Daniel A"
GRB060719,GRB060719,18.432333,-48.380583,,IRAC Map PC,39913728,IRAC-060719,2010-08-16 03:21:42,2010-08-16 04:22:10,70036,"Perley, Daniel A"
GRB060714,GRB060714,227.86041699999998,-6.566194,,IRAC Map,23482624,GRB060714 -IRAC,2007-08-08 22:57:38,2007-08-09 00:03:45,40599,"Chary, Ranga-Ram"
GRB060712,DIRBE-3813-1,184.035,35.138,,IRAC Map PC,43432192,Werner-DIRBE-Dark-Spot-3813-Center,2011-08-07 16:42:30,2011-08-07 22:40:03,80095,"Werner, Michael"
GRB060708,GRB060708,7.807583,-33.759,,IRAC Map PC,54875904,GRB060708,2016-09-12 16:20:39,2016-09-12 17:25:23,11116,"Perley, Daniel A"
GRB060707,GRB060707,357.079167,-17.904722,,IRAC Map,23493376,GRB060707 -IRAC,2007-12-23 13:18:59,2007-12-23 15:36:26,40599,"Chary, Ranga-Ram"
GRB060614,GRB060614,320.883667,-53.026722,,IRAC Map PC,46311168,GRB060614,2012-11-25 18:18:48,2012-11-25 18:48:00,90062,"Perley, Daniel A"
GRB060607B,163373 2002 PZ39,,,2163373.0,IRAC Map PC,62003968,163373_(2002_PZ39) [120s],2016-11-08 15:31:05,2016-11-08 15:51:00,13006,"Trilling, David E"
GRB060607,GRB060607,329.71,-22.496306,,IRAC Map,23487744,GRB060607 -IRAC,2007-11-14 21:50:43,2007-11-15 00:03:14,40599,"Chary, Ranga-Ram"
GRB060605,GRB060605,322.1555,-6.058694,,IRAC Map,15047936,IRAC-brt1-a,2006-06-08 00:48:56,2006-06-08 01:30:26,20721,"Garnavich, Peter M"
GRB060605,GRB060605,322.1555,-6.058694,,IRAC Map,15048192,IRAC-brt1-b,2006-06-08 05:53:49,2006-06-08 06:35:18,20721,"Garnavich, Peter M"
GRB060605,GRB060605,322.1555,-6.058694,,IRAC Map,15048448,IRAC-brt1-visit2,2006-06-08 23:21:26,2006-06-09 00:55:34,20721,"Garnavich, Peter M"
GRB060605,GRB060605,322.1555,-6.092028,,IRAC Map,23487488,GRB060605 -IRAC,2007-11-15 00:21:35,2007-11-15 02:31:12,40599,"Chary, Ranga-Ram"
GRB060604,GRB060604,337.229208,-10.948833,,IRAC Map,23488000,GRB060604 -IRAC,2007-12-22 23:27:55,2007-12-23 00:32:46,40599,"Chary, Ranga-Ram"
GRB060526,GRB060526,232.8265,0.284694,,IRAC Map,23485440,GRB060526 -IRAC,2007-09-07 17:36:09,2007-09-07 19:48:23,40599,"Chary, Ranga-Ram"
GRB060522,GRB 060522,322.936667,2.8861939999999997,,IRAC Map,19624448,GRB060522,2006-11-23 16:55:52,2006-11-23 21:11:27,20000,"Berger, Edo"
GRB060515,UGC04390,126.96541699999999,73.517306,,IRAC Map PC,30565376,S4G-UGC04390B,2010-04-12 00:50:49,2010-04-12 00:56:58,61060,"Sheth, Kartik"
GRB060515,UGC04390,126.96541699999999,73.517306,,IRAC Map PC,30594048,S4G-UGC04390,2009-11-15 06:42:21,2009-11-15 06:48:35,61060,"Sheth, Kartik"
GRB060512,GRB060512,195.77420800000002,41.190889,,IRAC Map PC,46311424,GRB060512,2013-03-30 18:19:53,2013-03-30 21:38:46,90062,"Perley, Daniel A"
GRB060510B,GRB 060510b,239.123417,78.570278,,IRAC Map,19623936,GRB060510b,2006-10-26 00:14:35,2006-10-26 04:15:23,20000,"Berger, Edo"
GRB060505,W2207-27,331.84775,-27.98082,,IRAC Map PC,41299456,W12 - W2207-27,2011-01-03 01:05:03,2011-01-03 01:11:43,70162,"Eisenhardt, Peter"
GRB060502,GRB060502A,240.927,66.60069399999999,,IRAC Map PC,46311680,GRB060502A,2013-01-08 15:34:29,2013-01-08 17:13:47,90062,"Perley, Daniel A"
GRB060502,AG Dra off 1,240.670875,66.802806,,IRAC Map,33336064,IRAC-0012,2009-04-26 03:32:46,2009-04-26 03:35:42,50582,"McCollum, Bruce"
GRB060429,240.56261GLIMPSE,115.176744,-24.954404,,IRAC Map PC,39079936,l240.56261-01.16000.20100517,2010-05-18 21:57:08,2010-05-18 22:53:40,61071,"Whitney, Barbara A"
GRB060428,255.00308GLIMPSE,123.95869099999999,-37.300115999999996,,IRAC Map PC,39259392,l255.00308-01.23000.20100606,2010-06-09 19:56:07,2010-06-09 21:01:09,61072,"Whitney, Barbara A"
GRB060428,254.70158GLIMPSE,123.74830700000001,-37.049596,,IRAC Map PC,39297280,l254.70158-01.23000.20100606,2010-06-09 18:50:08,2010-06-09 19:56:02,61072,"Whitney, Barbara A"
GRB060421,cep B,344.185625,62.662971999999996,,IRAC Map,18143232,IRAC-ACIS-CepB3x4,2007-02-18 09:56:37,2007-02-18 14:51:30,30361,"Wang, Junfeng"
GRB060421,CEP,343.51498399999997,62.297695,,IRAC Map,15565568,Cep_epoch1,2006-08-09 03:58:32,2006-08-09 05:26:33,20403,"Pipher, Judy"
GRB060421,CEP,343.567688,62.226654,,IRAC Map,15565312,Cep_epoch2,2005-12-25 01:05:08,2005-12-25 03:04:20,20403,"Pipher, Judy"
GRB060421,cepob3_ext_irac0,344.29996,62.828745,,IRAC Map,21896448,IRAC_cepob3_ext_0_1,2008-01-31 05:30:43,2008-01-31 06:56:06,40147,"Fazio, Giovanni"
GRB060421,cepob3_ext2_irac0,344.104758,62.630867,,IRAC Map,21896960,IRAC_cepob3_ext2_0_2,2007-08-16 18:05:24,2007-08-16 19:31:01,40147,"Fazio, Giovanni"
GRB060413,48.33629GLIMPSE,290.02477200000004,13.672375,,IRAC Map,12243456,l048.33629-00.00472.20041009,2004-10-10 14:20:46,2004-10-10 15:25:07,187,"Churchwell, Ed"
GRB060319,GRB060319,176.38704199999998,60.010861,,IRAC Map PC,46311936,GRB060319,2013-01-10 23:15:54,2013-01-11 00:14:20,90062,"Perley, Daniel A"
GRB060306,GRB060306,41.095458,-2.148333,,IRAC Map PC,46312192,GRB060306,2012-11-03 16:29:52,2012-11-03 19:48:57,90062,"Perley, Daniel A"
GRB060223,GRB 060223a,55.20725,-17.13,,IRAC Map,19624192,GRB060223a,2006-09-23 19:51:36,2006-09-23 23:52:24,20000,"Berger, Edo"
GRB060218X,GRB060218,50.415333000000004,16.867167000000002,,IRAC Map PC,46312448,GRB060218,2012-11-07 22:26:03,2012-11-07 22:52:00,90062,"Perley, Daniel A"
GRB060210,GRB060210,57.739042000000005,27.026221999999997,,IRAC Map PC,54875648,GRB060210,2015-11-24 07:46:49,2015-11-24 11:05:26,11116,"Perley, Daniel A"
GRB060210,GRB060210,57.739167,27.026221999999997,,IRAC Map,23492352,GRB060210 -IRAC,2007-09-14 13:11:37,2007-09-14 15:23:55,40599,"Chary, Ranga-Ram"
GRB060206,GRB060206,202.931,35.051,,IRAC Map,23492096,GRB060206 -IRAC,2008-03-08 06:05:23,2008-03-08 08:28:22,40599,"Chary, Ranga-Ram"
GRB060204B,GRB060204B,211.81254199999998,27.677056,,IRAC Map PC,46312704,GRB060204B,2013-03-30 11:28:01,2013-03-30 14:46:39,90062,"Perley, Daniel A"
GRB060202,GRB060202,35.845875,38.384221999999994,,IRAC Map PC,46312960,GRB060202,2012-11-11 17:11:08,2012-11-11 20:30:10,90062,"Perley, Daniel A"
GRB060124,GRB060124,77.10625,69.74055600000001,,IRAC Map,23489024,GRB060124 -IRAC,2007-10-17 02:16:19,2007-10-17 03:22:21,40599,"Chary, Ranga-Ram"
GRB060121,JD0910+46,137.465833,45.663416999999995,,IRAC Map,21565184,IRAC-0001,2007-05-14 04:13:44,2007-05-14 06:23:15,293,"Tanvir, Nial"
GRB060116,GRB060116,84.6925,-5.436889,,IRAC Map,23807744,IRAC z6 - GRB060116,2007-10-18 18:33:31,2007-10-18 22:09:40,40598,"Jones, Christine A"
GRB060115,GRB060115,54.06,17.345278,,IRAC Map,23486976,GRB060115 -IRAC,2007-09-14 10:59:40,2007-09-14 13:09:15,40599,"Chary, Ranga-Ram"
GRB060108,GRB060108,147.00825,31.919056,,IRAC Map PC,46313216,GRB060108,2013-01-23 04:15:11,2013-01-23 05:13:33,90062,"Perley, Daniel A"
GRB060105,Kepler23-1,297.76004,47.397734,,IRAC Map PC,52320256,Kepler 23 - edge2,2015-01-12 10:14:29,2015-01-12 13:25:20,10067,"Werner, Michael"
GRB051221,GRB051221,328.7025,16.890889,,IRAC Map,19050496,IRAC-GRB051221,2006-11-24 15:20:23,2006-11-24 15:25:49,30834,"Savaglio, Sandra"
GRB051117B,GRB051117B,85.18075,-19.274222,,IRAC Map PC,46313472,GRB051117B,2012-11-12 21:22:23,2012-11-12 22:20:47,90062,"Perley, Daniel A"
GRB051111,GRB051111,348.137833,18.374472,,IRAC Map PC,54875392,GRB051111,2016-09-16 09:09:38,2016-09-16 12:28:23,11116,"Perley, Daniel A"
GRB051111,GRB 051111,348.137792,18.3745,,IRAC Map PC,42440704,IRAC-051111,2011-08-23 07:51:21,2011-08-23 08:49:43,80153,"Perley, Daniel A"
GRB051109,GRB051109,330.272083,40.823139000000005,,IRAC Map,23484928,GRB051109 -IRAC,2007-12-23 03:38:07,2007-12-23 04:42:58,40599,"Chary, Ranga-Ram"
GRB051105B,2011 SP68,,,3579079.0,IRAC Map PC,61893888,(2011_SP68) [8000s],2017-10-24 21:20:16,2017-10-24 23:47:32,13006,"Trilling, David E"
GRB051103,NGC3031,148.88820800000002,69.065306,,IRAC Map,5503488,IRAC-N3031,2004-05-01 11:21:06,2004-05-01 12:57:01,159,"Kennicutt, Robert"
GRB051103,NGC3031,148.88820800000002,69.065306,,IRAC Map,5503744,IRAC-N3031 - A,2004-05-01 04:47:52,2004-05-01 06:27:17,159,"Kennicutt, Robert"
GRB051103,m81,148.88820800000002,69.065306,,IRAC Map,22357248,IRAC-M81G-P8C1,2008-04-11 05:07:10,2008-04-11 08:31:33,40118,"Neff, Susan G"
GRB051103,m81,148.88820800000002,69.065306,,IRAC Map,22357504,IRAC-M81G-P8C2,2008-04-11 08:31:38,2008-04-11 11:50:51,40118,"Neff, Susan G"
GRB051103,m 81,148.88820800000002,69.065306,,IRAC Map,6629120,M81-IRAC-01,2003-11-06 01:13:07,2003-11-06 02:02:34,1035,"Willner, Steven"
GRB051103,BK03N,148.45208300000002,68.968889,,IRAC Map,22604544,IRAC-0351 BK03N A,2007-11-22 12:08:27,2007-11-22 12:13:55,40204,"Kennicutt, Robert"
GRB051103,BK03N,148.45208300000002,68.968889,,IRAC Map,22604800,IRAC-0352 BK03N B,2007-11-13 23:27:52,2007-11-13 23:33:23,40204,"Kennicutt, Robert"
GRB051022,GRB051022,359.017083,19.606694,,IRAC Map PC,39913984,IRAC-051022,2010-08-12 22:49:04,2010-08-12 23:11:18,70036,"Perley, Daniel A"
GRB051016B,GRB051016B,132.115833,13.65575,,IRAC Map PC,54875136,GRB051016B,2015-07-16 12:56:43,2015-07-16 13:40:52,11116,"Perley, Daniel A"
GRB051016,PGC0022980,122.96875,-18.300556,,IRAC Map PC,43536896,CFS-PGC0022980,2012-05-27 22:02:00,2012-05-27 22:07:22,80072,"Tully, Brent"
GRB051008,GRB051008,202.873125,42.098139,,IRAC Map PC,62061568,GRB051008,2017-09-14 07:07:04,2017-09-14 09:16:35,13104,"Perley, Daniel A"
GRB051008,GRB051008,202.873125,42.098139,,IRAC Map PC,46313728,GRB051008,2013-04-11 18:45:32,2013-04-11 19:43:59,90062,"Perley, Daniel A"
GRB051006,GRB051006,110.80633300000001,9.506778,,IRAC Map PC,46313984,GRB051006,2013-01-01 16:17:17,2013-01-01 17:06:58,90062,"Perley, Daniel A"
GRB051001,GRB051001,350.953042,-31.523139,,IRAC Map PC,46314240,GRB051001,2013-01-08 10:12:34,2013-01-08 13:31:39,90062,"Perley, Daniel A"
GRB050925,l73.45778d-0.93647d,304.009981,35.199673,,IRAC Map PC,41154560,l73.45778d-0.93647d,2010-12-13 14:58:54,2010-12-13 16:00:34,61072,"Whitney, Barbara A"
GRB050925,l72.58949d-0.87236d,303.360908,34.535876,,IRAC Map PC,41159936,l72.58949d-0.87236d,2010-12-13 07:40:48,2010-12-13 08:08:11,61072,"Whitney, Barbara A"
GRB050925,l72.39803d-0.68675d,303.04467,34.481215999999996,,IRAC Map PC,41163264,l72.39803d-0.68675d,2010-12-13 08:42:10,2010-12-13 09:08:39,61072,"Whitney, Barbara A"
GRB050925,l71.49576d-0.00507d,302.147587,34.495422999999995,,IRAC Map PC,41157888,l71.49576d-0.00507d,2010-12-13 08:09:20,2010-12-13 08:41:14,61072,"Whitney, Barbara A"
GRB050925,l73.15935d-0.92932d,304.24731,35.394978,,IRAC Map PC,41158400,l73.15935d-0.92932d,2010-12-13 14:01:28,2010-12-13 14:57:54,61072,"Whitney, Barbara A"
GRB050925,71.99890GLIMPSE,303.78326,33.780259,,IRAC Map PC,39317248,l071.99890-00.61000.20100621,2010-07-03 10:44:44,2010-07-03 11:41:46,61072,"Whitney, Barbara A"
GRB050925,72.57090GLIMPSE,303.477533,34.636105,,IRAC Map PC,39289856,l072.57090+00.07500.20100622,2010-07-04 18:58:14,2010-07-04 19:43:17,61072,"Whitney, Barbara A"
GRB050925,72.27503GLIMPSE,303.279154,34.38949,,IRAC Map PC,39270144,l072.27503+00.07500.20100622,2010-07-04 16:59:01,2010-07-04 17:43:37,61072,"Whitney, Barbara A"
GRB050925,71.69997GLIMPSE,303.583982,33.531594,,IRAC Map PC,39282432,l071.69997-00.61000.20100621,2010-07-03 08:06:31,2010-07-03 08:58:57,61072,"Whitney, Barbara A"
GRB050922C,GRB050922C,317.35875,-8.761056,,IRAC Map,23489280,GRB050922C -IRAC,2007-11-13 03:14:33,2007-11-13 04:19:26,40599,"Chary, Ranga-Ram"
GRB050922B,GRB050922B,5.805708,-5.604639,,IRAC Map PC,46314496,GRB050922B,2013-08-30 23:16:37,2013-08-31 02:35:26,90062,"Perley, Daniel A"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56809216,MGP15_OB150448_OB150845_W3_E06_T017_wk708_p6_s0024,2015-06-22 05:57:19,2015-06-22 06:05:36,11191,"Gould, Andrew"
GRB050922X,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,56795392,MGP15_OB151076_OB150845_W3_E04_T004_wk708_p4_s0089,2015-06-21 14:41:23,2015-06-21 14:49:42,11191,"Gould, Andrew"
GRB050922X,OB150845_MB150240,271.088708,-31.580556,,IRAC Map PC,56770304,MGP15_OB150845_MB150240_W3_E07_T051_wk708_p7_s0150,2015-06-23 13:32:46,2015-06-23 13:40:55,11191,"Gould, Andrew"
GRB050922X,MB150240_OB150845,270.58720800000003,-31.997111,,IRAC Map PC,56867072,MGP15_MB150240_OB150845_W3_E09_T008_wk708_p9_s0060,2015-06-24 11:03:11,2015-06-24 11:11:19,11191,"Gould, Andrew"
GRB050922X,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,56868864,MGP15_OB151076_OB150448_W3_E01_T001_wk708_p1_s0060,2015-06-19 07:25:24,2015-06-19 07:33:53,11191,"Gould, Andrew"
GRB050922X,OB150845_OB150448,271.088708,-31.580556,,IRAC Map PC,56832256,MGP15_OB150845_OB150448_W3_E04_T023_wk708_p4_s0024,2015-06-21 05:55:07,2015-06-21 06:03:24,11191,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56821248,MGP15_OB150448_OB150845_W3_E03_T010_wk708_p3_s0117,2015-06-20 19:54:00,2015-06-20 20:02:17,11191,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56827392,MGP15_OB150448_OB150845_W3_E04_T013_wk708_p4_s0057,2015-06-21 10:15:29,2015-06-21 10:23:46,11191,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56820736,MGP15_OB150448_OB150845_W3_E03_T009_wk708_p3_s0094,2015-06-20 16:54:24,2015-06-20 17:02:42,11191,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56883200,MGP15_OB150448_OB150845_W3_E02_T005_wk708_p2_s0006,2015-06-20 04:17:27,2015-06-20 04:25:44,11191,"Gould, Andrew"
GRB050922X,OB150845_OB150448,271.088708,-31.580556,,IRAC Map PC,56840704,MGP15_OB150845_OB150448_W3_E01_T007_wk708_p1_s0079,2015-06-19 09:51:00,2015-06-19 09:59:17,11191,"Gould, Andrew"
GRB050922X,MB150240_OB150845,270.58720800000003,-31.997111,,IRAC Map PC,56850432,MGP15_MB150240_OB150845_W3_E06_T005_wk708_p6_s0054,2015-06-22 09:52:30,2015-06-22 10:00:40,11191,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56870656,MGP15_OB150448_OB150845_W3_E01_T001_wk708_p1_s0010,2015-06-19 01:11:32,2015-06-19 01:19:48,11191,"Gould, Andrew"
GRB050922X,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,56887552,MGP15_OB150845_OB150149_W3_E03_T020_wk708_p3_s0126,2015-06-20 21:09:12,2015-06-20 21:17:31,11191,"Gould, Andrew"
GRB050922X,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,56910592,MGP15_OB151076_OB150448_W3_E10_T009_wk708_p10_s0062,2015-06-25 02:03:36,2015-06-25 02:12:05,11191,"Gould, Andrew"
GRB050922X,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,56947712,MGP15_OB151076_OB150448_W3_E03_T002_wk708_p3_s0044,2015-06-20 10:05:24,2015-06-20 10:13:51,11191,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56920320,MGP15_OB150448_OB150845_W3_E06_T018_wk708_p6_s0048,2015-06-22 08:58:30,2015-06-22 09:06:48,11191,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56932352,MGP15_OB150448_OB150845_W3_E04_T014_wk708_p4_s0081,2015-06-21 13:38:35,2015-06-21 13:46:53,11191,"Gould, Andrew"
GRB050922X,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,56987136,MGP15_OB151076_OB150845_W4_E07_T048_wk709_p7_s0025,2015-07-01 16:52:19,2015-07-01 17:00:36,11192,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56958976,MGP15_OB150448_OB150845_W3_E03_T008_wk708_p3_s0063,2015-06-20 12:31:53,2015-06-20 12:40:10,11191,"Gould, Andrew"
GRB050922X,OB150448_OB150845,272.559917,-31.752610999999998,,IRAC Map PC,56953088,MGP15_OB150448_OB150845_W3_E03_T006_wk708_p3_s0023,2015-06-20 07:15:40,2015-06-20 07:23:57,11191,"Gould, Andrew"
GRB050922X,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,56955136,MGP15_OB151076_OB150845_W3_E07_T006_wk708_p7_s0058,2015-06-23 01:26:32,2015-06-23 01:34:50,11191,"Gould, Andrew"
GRB050922X,OB150845_MB150240,271.088708,-31.580556,,IRAC Map PC,57011968,MGP15_OB150845_MB150240_W4_E06_T021_wk709_p6_s0016,2015-06-30 20:30:20,2015-06-30 20:38:28,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57006848,MGP15_OB151076_OB150448_W4_E03_T023_wk709_p3_s0081,2015-06-28 09:46:31,2015-06-28 09:54:59,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57007360,MGP15_OB151076_OB150448_W4_E08_T057_wk709_p8_s0054,2015-07-02 19:25:56,2015-07-02 19:34:25,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,56996352,MGP15_OB151076_OB150845_W4_E02_T014_wk709_p2_s0031,2015-06-27 07:35:05,2015-06-27 07:43:23,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,56985600,MGP15_OB151076_OB150845_W4_E03_T022_wk709_p3_s0064,2015-06-28 07:28:53,2015-06-28 07:37:11,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57005056,MGP15_OB151076_OB150845_W4_E04_T028_wk709_p4_s0022,2015-06-29 02:27:39,2015-06-29 02:35:57,11192,"Gould, Andrew"
GRB050922X,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57000704,MGP15_OB150448_OB151076_W4_E01_T011_wk709_p1_s0151,2015-06-26 15:24:44,2015-06-26 15:33:12,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57001472,MGP15_OB151076_OB150448_W4_E06_T041_wk709_p6_s0004,2015-06-30 18:52:12,2015-06-30 19:00:39,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57045760,MGP15_OB150845_OB151076_W4_E02_T008_wk709_p2_s0066,2015-06-27 12:34:55,2015-06-27 12:43:13,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57050624,MGP15_OB150845_OB151076_W4_E01_T002_wk709_p1_s0052,2015-06-26 02:00:27,2015-06-26 02:08:46,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57016832,MGP15_OB150845_OB151076_W4_E05_T018_wk709_p5_s0015,2015-06-30 05:04:40,2015-06-30 05:12:59,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57058816,MGP15_OB150845_OB151076_W4_E08_T027_wk709_p8_s0013,2015-07-02 13:43:56,2015-07-02 13:52:14,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57080832,MGP15_OB151076_OB150845_W4_E03_T024_wk709_p3_s0100,2015-06-28 12:26:29,2015-06-28 12:34:47,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57064960,MGP15_OB150845_OB151076_W4_E06_T023_wk709_p6_s0072,2015-07-01 04:09:18,2015-07-01 04:17:36,11192,"Gould, Andrew"
GRB050922X,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57019904,MGP15_OB150448_OB151076_W4_E03_T025_wk709_p3_s0114,2015-06-28 14:26:24,2015-06-28 14:34:53,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57018624,MGP15_OB151076_OB150448_W4_E03_T017_wk709_p3_s0006,2015-06-27 23:26:05,2015-06-27 23:34:33,11192,"Gould, Andrew"
GRB050922X,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57132800,MGP15_OB151076_OB150448_W4_E02_T012_wk709_p2_s0007,2015-06-27 04:30:19,2015-06-27 04:38:47,11192,"Gould, Andrew"
GRB050922X,OB150845_MB150240,271.088708,-31.580556,,IRAC Map PC,57138176,MGP15_OB150845_MB150240_W4_E03_T010_wk709_p3_s0040,2015-06-28 04:07:01,2015-06-28 04:15:09,11192,"Gould, Andrew"
GRB050922X,MB150240_OB150845,270.58720800000003,-31.997111,,IRAC Map PC,57141504,MGP15_MB150240_OB150845_W4_E07_T007_wk709_p7_s0047,2015-07-01 20:23:21,2015-07-01 20:31:29,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57134592,MGP15_OB150845_OB151076_W4_E04_T013_wk709_p4_s0007,2015-06-29 00:20:00,2015-06-29 00:28:18,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57139200,MGP15_OB150845_OB151076_W4_E01_T004_wk709_p1_s0104,2015-06-26 08:54:10,2015-06-26 09:02:29,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57142016,MGP15_OB150845_OB151076_W4_E03_T009_wk709_p3_s0019,2015-06-28 01:12:43,2015-06-28 01:21:01,11192,"Gould, Andrew"
GRB050922X,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57118208,MGP15_OB150845_OB151076_W4_E05_T019_wk709_p5_s0049,2015-06-30 09:40:24,2015-06-30 09:48:43,11192,"Gould, Andrew"
GRB050922X,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57109504,MGP15_OB150448_OB151076_W4_E02_T015_wk709_p2_s0042,2015-06-27 09:04:47,2015-06-27 09:13:14,11192,"Gould, Andrew"
GRB050922X,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57086208,MGP15_OB150448_OB151076_W4_E08_T055_wk709_p8_s0027,2015-07-02 15:46:17,2015-07-02 15:54:46,11192,"Gould, Andrew"
GRB050922X,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57087232,MGP15_OB150448_OB151076_W4_E04_T033_wk709_p4_s0098,2015-06-29 13:31:46,2015-06-29 13:40:16,11192,"Gould, Andrew"
